성별,연령계층별,연,월,항목,자료값
남자,35 - 39세,2021,1,경제활동인구[천명],1783.8
남자,35 - 39세,2021,2,경제활동인구[천명],1787.4
남자,35 - 39세,2021,3,경제활동인구[천명],1784.1
남자,35 - 39세,2021,4,경제활동인구[천명],1774.3
남자,35 - 39세,2021,5,경제활동인구[천명],1772.3
남자,40 - 44세,2011,1,경제활동인구[천명],2048.6
남자,40 - 44세,2011,2,경제활동인구[천명],2063.4
남자,40 - 44세,2011,3,경제활동인구[천명],2083.1
남자,40 - 44세,2011,4,경제활동인구[천명],2088.3
남자,40 - 44세,2011,5,경제활동인구[천명],2093.7
남자,40 - 44세,2011,6,경제활동인구[천명],2101.6
남자,40 - 44세,2011,7,경제활동인구[천명],2100.1
남자,40 - 44세,2011,8,경제활동인구[천명],2098.9
남자,40 - 44세,2011,9,경제활동인구[천명],2094.6
남자,40 - 44세,2011,10,경제활동인구[천명],2106.8
남자,40 - 44세,2011,11,경제활동인구[천명],2122.4
남자,40 - 44세,2011,12,경제활동인구[천명],2113.9
남자,40 - 44세,2012,1,경제활동인구[천명],2098.2
남자,40 - 44세,2012,2,경제활동인구[천명],2109.2
남자,40 - 44세,2012,3,경제활동인구[천명],2123.9
남자,40 - 44세,2012,4,경제활동인구[천명],2129.2
남자,40 - 44세,2012,5,경제활동인구[천명],2139
남자,40 - 44세,2012,6,경제활동인구[천명],2147
남자,40 - 44세,2012,7,경제활동인구[천명],2130.8
남자,40 - 44세,2012,8,경제활동인구[천명],2127.3
남자,40 - 44세,2012,9,경제활동인구[천명],2138.6
남자,40 - 44세,2012,10,경제활동인구[천명],2132
남자,40 - 44세,2012,11,경제활동인구[천명],2138.6
남자,40 - 44세,2012,12,경제활동인구[천명],2128.5
남자,40 - 44세,2013,1,경제활동인구[천명],2111.6
남자,40 - 44세,2013,2,경제활동인구[천명],2113.5
남자,40 - 44세,2013,3,경제활동인구[천명],2134.9
남자,40 - 44세,2013,4,경제활동인구[천명],2146.6
남자,40 - 44세,2013,5,경제활동인구[천명],2150.4
남자,40 - 44세,2013,6,경제활동인구[천명],2156.4
남자,40 - 44세,2013,7,경제활동인구[천명],2149.3
남자,40 - 44세,2013,8,경제활동인구[천명],2145.9
남자,40 - 44세,2013,9,경제활동인구[천명],2146.4
남자,40 - 44세,2013,10,경제활동인구[천명],2162.1
남자,40 - 44세,2013,11,경제활동인구[천명],2166.8
남자,40 - 44세,2013,12,경제활동인구[천명],2166.7
남자,40 - 44세,2014,1,경제활동인구[천명],2151.9
남자,40 - 44세,2014,2,경제활동인구[천명],2160.8
남자,40 - 44세,2014,3,경제활동인구[천명],2165.3
남자,40 - 44세,2014,4,경제활동인구[천명],2175.4
남자,40 - 44세,2014,5,경제활동인구[천명],2170
남자,40 - 44세,2014,6,경제활동인구[천명],2165.8
남자,40 - 44세,2014,7,경제활동인구[천명],2152.7
남자,40 - 44세,2014,8,경제활동인구[천명],2158.5
남자,40 - 44세,2014,9,경제활동인구[천명],2154.6
남자,40 - 44세,2014,10,경제활동인구[천명],2157.3
남자,40 - 44세,2014,11,경제활동인구[천명],2149.4
남자,40 - 44세,2014,12,경제활동인구[천명],2138.7
남자,40 - 44세,2015,1,경제활동인구[천명],2117.7
남자,40 - 44세,2015,2,경제활동인구[천명],2103.1
남자,40 - 44세,2015,3,경제활동인구[천명],2107.4
남자,40 - 44세,2015,4,경제활동인구[천명],2120.3
남자,40 - 44세,2015,5,경제활동인구[천명],2122.4
남자,40 - 44세,2015,6,경제활동인구[천명],2118.2
남자,40 - 44세,2015,7,경제활동인구[천명],2111.6
남자,40 - 44세,2015,8,경제활동인구[천명],2096.4
남자,40 - 44세,2015,9,경제활동인구[천명],2086.5
남자,40 - 44세,2015,10,경제활동인구[천명],2082.1
남자,40 - 44세,2015,11,경제활동인구[천명],2078.6
남자,40 - 44세,2015,12,경제활동인구[천명],2067.8
남자,40 - 44세,2016,1,경제활동인구[천명],2041.5
남자,40 - 44세,2016,2,경제활동인구[천명],2034.9
남자,40 - 44세,2016,3,경제활동인구[천명],2023.8
남자,40 - 44세,2016,4,경제활동인구[천명],2025.1
남자,40 - 44세,2016,5,경제활동인구[천명],2029.3
남자,40 - 44세,2016,6,경제활동인구[천명],2029.6
남자,40 - 44세,2016,7,경제활동인구[천명],2025.8
남자,40 - 44세,2016,8,경제활동인구[천명],2020.3
남자,40 - 44세,2016,9,경제활동인구[천명],2016.3
남자,40 - 44세,2016,10,경제활동인구[천명],2007.6
남자,40 - 44세,2016,11,경제활동인구[천명],2000.2
남자,40 - 44세,2016,12,경제활동인구[천명],1983.1
남자,40 - 44세,2017,1,경제활동인구[천명],1964.3
남자,40 - 44세,2017,2,경제활동인구[천명],1967.8
남자,40 - 44세,2017,3,경제활동인구[천명],1974
남자,40 - 44세,2017,4,경제활동인구[천명],1978.7
남자,40 - 44세,2017,5,경제활동인구[천명],1964.3
남자,40 - 44세,2017,6,경제활동인구[천명],1967.7
남자,40 - 44세,2017,7,경제활동인구[천명],1954.8
남자,40 - 44세,2017,8,경제활동인구[천명],1946
남자,40 - 44세,2017,9,경제활동인구[천명],1935.6
남자,40 - 44세,2017,10,경제활동인구[천명],1922.4
남자,40 - 44세,2017,11,경제활동인구[천명],1919.4
남자,40 - 44세,2017,12,경제활동인구[천명],1915.3
남자,40 - 44세,2018,1,경제활동인구[천명],1914.4
남자,40 - 44세,2018,2,경제활동인구[천명],1910.8
남자,40 - 44세,2018,3,경제활동인구[천명],1902.8
남자,40 - 44세,2018,4,경제활동인구[천명],1906.9
남자,40 - 44세,2018,5,경제활동인구[천명],1899.6
남자,40 - 44세,2018,6,경제활동인구[천명],1899
남자,40 - 44세,2018,7,경제활동인구[천명],1888.9
남자,40 - 44세,2018,8,경제활동인구[천명],1877.5
남자,40 - 44세,2018,9,경제활동인구[천명],1871.4
남자,40 - 44세,2018,10,경제활동인구[천명],1863.8
남자,40 - 44세,2018,11,경제활동인구[천명],1867.8
남자,40 - 44세,2018,12,경제활동인구[천명],1855.4
남자,40 - 44세,2019,1,경제활동인구[천명],1849
남자,40 - 44세,2019,2,경제활동인구[천명],1853.6
남자,40 - 44세,2019,3,경제활동인구[천명],1838
남자,40 - 44세,2019,4,경제활동인구[천명],1836.8
남자,40 - 44세,2019,5,경제활동인구[천명],1833.6
남자,40 - 44세,2019,6,경제활동인구[천명],1828.5
남자,40 - 44세,2019,7,경제활동인구[천명],1820.8
남자,40 - 44세,2019,8,경제활동인구[천명],1818.1
남자,40 - 44세,2019,9,경제활동인구[천명],1818.9
남자,40 - 44세,2019,10,경제활동인구[천명],1822.7
남자,40 - 44세,2019,11,경제활동인구[천명],1822.2
남자,40 - 44세,2019,12,경제활동인구[천명],1832.9
남자,40 - 44세,2020,1,경제활동인구[천명],1820.6
남자,40 - 44세,2020,2,경제활동인구[천명],1829.9
남자,40 - 44세,2020,3,경제활동인구[천명],1820.9
남자,40 - 44세,2020,4,경제활동인구[천명],1812.6
남자,40 - 44세,2020,5,경제활동인구[천명],1831.8
남자,40 - 44세,2020,6,경제활동인구[천명],1824.4
남자,40 - 44세,2020,7,경제활동인구[천명],1814.2
남자,40 - 44세,2020,8,경제활동인구[천명],1807.3
남자,40 - 44세,2020,9,경제활동인구[천명],1812.8
남자,40 - 44세,2020,10,경제활동인구[천명],1816.2
남자,40 - 44세,2020,11,경제활동인구[천명],1826.8
남자,40 - 44세,2020,12,경제활동인구[천명],1831
남자,40 - 44세,2021,1,경제활동인구[천명],1834.5
남자,40 - 44세,2021,2,경제활동인구[천명],1838.4
남자,40 - 44세,2021,3,경제활동인구[천명],1857.1
남자,40 - 44세,2021,4,경제활동인구[천명],1854.4
남자,40 - 44세,2021,5,경제활동인구[천명],1872.1
남자,45 - 49세,2011,1,경제활동인구[천명],1955.1
남자,45 - 49세,2011,2,경제활동인구[천명],1958.3
남자,45 - 49세,2011,3,경제활동인구[천명],1971
남자,45 - 49세,2011,4,경제활동인구[천명],1979.7
남자,45 - 49세,2011,5,경제활동인구[천명],1978.5
남자,45 - 49세,2011,6,경제활동인구[천명],1982.2
남자,45 - 49세,2011,7,경제활동인구[천명],1979.4
남자,45 - 49세,2011,8,경제활동인구[천명],1977.8
남자,45 - 49세,2011,9,경제활동인구[천명],1973.8
남자,45 - 49세,2011,10,경제활동인구[천명],1977.2
남자,45 - 49세,2011,11,경제활동인구[천명],1980.9
남자,45 - 49세,2011,12,경제활동인구[천명],1962.8
남자,45 - 49세,2012,1,경제활동인구[천명],1943.8
남자,45 - 49세,2012,2,경제활동인구[천명],1949.9
남자,45 - 49세,2012,3,경제활동인구[천명],1959.2
남자,45 - 49세,2012,4,경제활동인구[천명],1966.1
남자,45 - 49세,2012,5,경제활동인구[천명],1974.4
남자,45 - 49세,2012,6,경제활동인구[천명],1969.7
남자,45 - 49세,2012,7,경제활동인구[천명],1965.2
남자,45 - 49세,2012,8,경제활동인구[천명],1956
남자,45 - 49세,2012,9,경제활동인구[천명],1964.5
남자,45 - 49세,2012,10,경제활동인구[천명],1963.2
남자,45 - 49세,2012,11,경제활동인구[천명],1952.2
남자,45 - 49세,2012,12,경제활동인구[천명],1939
남자,45 - 49세,2013,1,경제활동인구[천명],1936
남자,45 - 49세,2013,2,경제활동인구[천명],1939.6
남자,45 - 49세,2013,3,경제활동인구[천명],1952.3
남자,45 - 49세,2013,4,경제활동인구[천명],1950.2
남자,45 - 49세,2013,5,경제활동인구[천명],1946.8
남자,45 - 49세,2013,6,경제활동인구[천명],1939
남자,45 - 49세,2013,7,경제활동인구[천명],1943.8
남자,45 - 49세,2013,8,경제활동인구[천명],1953.8
남자,45 - 49세,2013,9,경제활동인구[천명],1950.5
남자,45 - 49세,2013,10,경제활동인구[천명],1967.6
남자,45 - 49세,2013,11,경제활동인구[천명],1977.1
남자,45 - 49세,2013,12,경제활동인구[천명],1981.4
남자,45 - 49세,2014,1,경제활동인구[천명],1984
남자,45 - 49세,2014,2,경제활동인구[천명],1998.7
남자,45 - 49세,2014,3,경제활동인구[천명],2011.2
남자,45 - 49세,2014,4,경제활동인구[천명],2020.3
남자,45 - 49세,2014,5,경제활동인구[천명],2023.1
남자,45 - 49세,2014,6,경제활동인구[천명],2030.3
남자,45 - 49세,2014,7,경제활동인구[천명],2030.5
남자,45 - 49세,2014,8,경제활동인구[천명],2021.5
남자,45 - 49세,2014,9,경제활동인구[천명],2024.5
남자,45 - 49세,2014,10,경제활동인구[천명],2037.2
남자,45 - 49세,2014,11,경제활동인구[천명],2046.1
남자,45 - 49세,2014,12,경제활동인구[천명],2036.2
남자,45 - 49세,2015,1,경제활동인구[천명],2017.8
남자,45 - 49세,2015,2,경제활동인구[천명],2020.3
남자,45 - 49세,2015,3,경제활동인구[천명],2034.4
남자,45 - 49세,2015,4,경제활동인구[천명],2049.1
남자,45 - 49세,2015,5,경제활동인구[천명],2056.8
남자,45 - 49세,2015,6,경제활동인구[천명],2050.3
남자,45 - 49세,2015,7,경제활동인구[천명],2053.6
남자,45 - 49세,2015,8,경제활동인구[천명],2043.5
남자,45 - 49세,2015,9,경제활동인구[천명],2055.1
남자,45 - 49세,2015,10,경제활동인구[천명],2062.6
남자,45 - 49세,2015,11,경제활동인구[천명],2054.7
남자,45 - 49세,2015,12,경제활동인구[천명],2058.1
남자,45 - 49세,2016,1,경제활동인구[천명],2050
남자,45 - 49세,2016,2,경제활동인구[천명],2049.8
남자,45 - 49세,2016,3,경제활동인구[천명],2076.8
남자,45 - 49세,2016,4,경제활동인구[천명],2071.4
남자,45 - 49세,2016,5,경제활동인구[천명],2073.1
남자,45 - 49세,2016,6,경제활동인구[천명],2076.1
남자,45 - 49세,2016,7,경제활동인구[천명],2089.4
남자,45 - 49세,2016,8,경제활동인구[천명],2095.8
남자,45 - 49세,2016,9,경제활동인구[천명],2096.8
남자,45 - 49세,2016,10,경제활동인구[천명],2108.4
남자,45 - 49세,2016,11,경제활동인구[천명],2116.3
남자,45 - 49세,2016,12,경제활동인구[천명],2106.5
남자,45 - 49세,2017,1,경제활동인구[천명],2111.7
남자,45 - 49세,2017,2,경제활동인구[천명],2112.5
남자,45 - 49세,2017,3,경제활동인구[천명],2116.6
남자,45 - 49세,2017,4,경제활동인구[천명],2129.1
남자,45 - 49세,2017,5,경제활동인구[천명],2137.6
남자,45 - 49세,2017,6,경제활동인구[천명],2142
남자,45 - 49세,2017,7,경제활동인구[천명],2139.1
남자,45 - 49세,2017,8,경제활동인구[천명],2135.1
남자,45 - 49세,2017,9,경제활동인구[천명],2135.6
남자,45 - 49세,2017,10,경제활동인구[천명],2133.6
남자,45 - 49세,2017,11,경제활동인구[천명],2132.6
남자,45 - 49세,2017,12,경제활동인구[천명],2121.9
남자,45 - 49세,2018,1,경제활동인구[천명],2117.5
남자,45 - 49세,2018,2,경제활동인구[천명],2123.2
남자,45 - 49세,2018,3,경제활동인구[천명],2139.4
남자,45 - 49세,2018,4,경제활동인구[천명],2147.3
남자,45 - 49세,2018,5,경제활동인구[천명],2146.7
남자,45 - 49세,2018,6,경제활동인구[천명],2140.2
남자,45 - 49세,2018,7,경제활동인구[천명],2144.2
남자,45 - 49세,2018,8,경제활동인구[천명],2140.7
남자,45 - 49세,2018,9,경제활동인구[천명],2145.4
남자,45 - 49세,2018,10,경제활동인구[천명],2151
남자,45 - 49세,2018,11,경제활동인구[천명],2146.7
남자,45 - 49세,2018,12,경제활동인구[천명],2148.1
남자,45 - 49세,2019,1,경제활동인구[천명],2130.4
남자,45 - 49세,2019,2,경제활동인구[천명],2121.8
남자,45 - 49세,2019,3,경제활동인구[천명],2111.2
남자,45 - 49세,2019,4,경제활동인구[천명],2110.2
남자,45 - 49세,2019,5,경제활동인구[천명],2104.1
남자,45 - 49세,2019,6,경제활동인구[천명],2104.1
남자,45 - 49세,2019,7,경제활동인구[천명],2101
남자,45 - 49세,2019,8,경제활동인구[천명],2086.9
남자,45 - 49세,2019,9,경제활동인구[천명],2086.4
남자,45 - 49세,2019,10,경제활동인구[천명],2092.1
남자,45 - 49세,2019,11,경제활동인구[천명],2083.4
남자,45 - 49세,2019,12,경제활동인구[천명],2066.7
남자,45 - 49세,2020,1,경제활동인구[천명],2065.6
남자,45 - 49세,2020,2,경제활동인구[천명],2061.2
남자,45 - 49세,2020,3,경제활동인구[천명],2065.1
남자,45 - 49세,2020,4,경제활동인구[천명],2045.8
남자,45 - 49세,2020,5,경제활동인구[천명],2043.1
남자,45 - 49세,2020,6,경제활동인구[천명],2035.6
남자,45 - 49세,2020,7,경제활동인구[천명],2031.9
남자,45 - 49세,2020,8,경제활동인구[천명],2020.9
남자,45 - 49세,2020,9,경제활동인구[천명],2021.2
남자,45 - 49세,2020,10,경제활동인구[천명],2022.2
남자,45 - 49세,2020,11,경제활동인구[천명],2022.9
남자,45 - 49세,2020,12,경제활동인구[천명],2011.6
남자,45 - 49세,2021,1,경제활동인구[천명],1992.1
남자,45 - 49세,2021,2,경제활동인구[천명],1981.4
남자,45 - 49세,2021,3,경제활동인구[천명],1988.3
남자,45 - 49세,2021,4,경제활동인구[천명],1985.7
남자,45 - 49세,2021,5,경제활동인구[천명],1976.6
남자,50 - 54세,2011,1,경제활동인구[천명],1776.8
남자,50 - 54세,2011,2,경제활동인구[천명],1810
남자,50 - 54세,2011,3,경제활동인구[천명],1851.6
남자,50 - 54세,2011,4,경제활동인구[천명],1860.4
남자,50 - 54세,2011,5,경제활동인구[천명],1867.1
남자,50 - 54세,2011,6,경제활동인구[천명],1883.3
남자,50 - 54세,2011,7,경제활동인구[천명],1873.1
남자,50 - 54세,2011,8,경제활동인구[천명],1887.5
남자,50 - 54세,2011,9,경제활동인구[천명],1883.3
남자,50 - 54세,2011,10,경제활동인구[천명],1905.1
남자,50 - 54세,2011,11,경제활동인구[천명],1904.1
남자,50 - 54세,2011,12,경제활동인구[천명],1896.4
남자,50 - 54세,2012,1,경제활동인구[천명],1872.7
남자,50 - 54세,2012,2,경제활동인구[천명],1889.3
남자,50 - 54세,2012,3,경제활동인구[천명],1915.5
남자,50 - 54세,2012,4,경제활동인구[천명],1945.3
남자,50 - 54세,2012,5,경제활동인구[천명],1940.3
남자,50 - 54세,2012,6,경제활동인구[천명],1955.6
남자,50 - 54세,2012,7,경제활동인구[천명],1948.5
남자,50 - 54세,2012,8,경제활동인구[천명],1944
남자,50 - 54세,2012,9,경제활동인구[천명],1972.7
남자,50 - 54세,2012,10,경제활동인구[천명],1979.5
남자,50 - 54세,2012,11,경제활동인구[천명],1978
남자,50 - 54세,2012,12,경제활동인구[천명],1955.6
남자,50 - 54세,2013,1,경제활동인구[천명],1943.9
